OTU ID	SLCLTDTT026	SLCLTDTT027	SLCLTDTT031	SLCLTDTT032	SLCLTDTT033	SLCLTDTT037	SLCLTDTT038	SLCLTDTT039	SLCLTDTT043	SLCLTDTT044	SLCLTDTT045	SLCLTDTT049	SLCLTDTT050	SLCLTDTT051	SLCLTDTT055	SLCLTDTT056	SLCLTDTT057	SLCLTDTT061	SLCLTDTT062	SLCLTDTT063	SLCLTDTT067	SLCLTDTT068	SLCLTDTT069	SLCLTDTT073	SLCLTDTT074	SLCLTDTT075	SLCLTDTT079	SLCLTDTT080	SLCLTDTT081	SLCLTDTT091	SLCLTDTT001	SLCLTDTT002	SLCLTDTT003	SLCLTDTT007	SLCLTDTT008	SLCLTDTT009	SLCLTDTT013	SLCLTDTT014	SLCLTDTT015	SLCLTDTT019	SLCLTDTT020	SLCLTDTT021	SLCLTDTT025	SLCLTDTT092	SLCLTDTT093	SLCLTDTT097	SLCLTDTT098	SLCLTDTT099	SLCLTDTT103	SLCLTDTT104	SLCLTDTT105	SLCLTDTT109	SLCLTDTT110	SLCLTDTT111	SLCLTDTT115	SLCLTDTT116	SLCLTDTT117	SLCLTDTT121	SLCLTDTT122	SLCLTDTT123	SLCLTDTT127	SLCLTDTT128	SLCLTDTT129	SLCLTDTT133	SLCLTDTT134	SLCLTDTT135	SLCLTDTT139	SLCLTDTT140	SLCLTDTT141	SLCLTDTT145	SLCLTDTT146	SLCLTDTT147	SLCLTDTT151	SLCLTDTT152	SLCLTDTT153	SLCLTDTT157	SLCLTDTT158	SLCLTDTT159	SLCLTDTT163	SLCLTDTT164	SLCLTDTT165	SLCLTDTT169	SLCLTDTT170	SLCLTDTT171	SLCLTDTT175	SLCLTDTT176	SLCLTDTT177	SLCLTDTT181	SLCLTDTT182	SLCLTDTT183	taxonomy
k__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	1135	334	90	206	253	447	608	1400	1034	565	771	137	492	442	24	600	406	124	657	421	651	491	0	11	910	892	94	374	525	52	8	373	549	25	301	244	62	100	726	78	318	806	46	293	915	1596	439	1647	127	153	232	41	243	907	331	198	300	0	437	255	195	133	0	49	40	97	92	530	167	16	0	2	962	790	764	64	1445	895	220	318	296	34	480	416	417	37	632	280	808	813	
k__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	4341	2640	418	3127	2660	1406	7104	2355	4547	5971	4628	467	2958	1463	185	17499	4758	1095	6950	3049	5250	4266	2609	77	7260	2666	651	2176	2100	3913	76	3230	5012	645	6068	3731	413	503	1459	158	1187	1446	486	2758	5150	6269	1673	4295	3300	2089	3297	1338	3162	4860	4044	2356	2913	537	14525	5019	4447	3215	0	1655	1112	3149	1237	1586	1571	681	4105	4127	3573	4122	2611	337	6959	3522	1485	1603	2382	531	2314	2428	3680	7829	2359	1491	5036	4317	
k__Bacteria;p__Firmicutes;c__;o__;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	
k__Bacteria;p__Firmicutes;c__Bacilli;o__;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Acholeplasmataceae;g__Anaeroplasma	630	800	65	12	62	128	978	684	286	301	340	164	815	821	123	7745	4974	74	271	210	397	379	1351	0	238	110	62	345	177	149	25	183	360	38	289	304	150	530	377	29	41	42	172	39	64	473	342	315	146	210	82	19	129	78	2641	3601	8214	0	51	43	193	387	0	103	27	46	54	18	66	3	39	30	878	605	774	47	2247	1649	0	6	4	0	11	0	6	201	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Alicyclobacillales;f__Alicyclobacillaceae;g__Effusibacillus	0	0	0	2	0	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	0	0	0	0	0	4	0	0	15	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus	0	0	29	0	0	48	50	0	29	15	0	83	0	0	0	0	0	10	0	0	18	0	0	0	0	0	32	0	0	0	13	0	0	32	0	0	116	16	0	139	50	0	43	0	0	0	65	0	39	0	0	61	0	8	0	0	0	740	0	0	0	0	0	12	0	0	12	0	0	80	0	0	0	16	0	0	0	0	0	0	0	33	0	0	126	0	0	56	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus	661	257	150270	581	832	49399	72335	421	7005	1609	601	227900	1653	852	174885	1230	833	22702	1868	1800	18901	1918	1299	115294	12785	71961	92148	1849	970	33	204996	76418	12049	53113	2952	681	102042	7538	573	149137	76136	2333	62265	255	388	1091	30899	3792	13778	552	509	23506	509	6420	2928	215	145	337849	3180	374	816	325	0	7297	252	173	187077	7172	24727	191096	9718	2129	33690	18622	241	23122	3274	641	70887	6487	2043	218107	1251	297	12481	617	476	41	32	41	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__	80	41	0	13	22	72	45	78	41	28	58	0	30	22	0	7	0	24	33	27	16	17	0	0	31	21	16	25	13	12	0	12	16	0	13	0	14	66	65	9	0	16	28	11	8	16	61	65	70	14	10	30	13	23	39	27	43	0	13	11	24	34	0	27	0	9	0	13	14	0	15	28	147	150	131	102	291	179	15	18	13	0	135	75	12	11	0	7	35	24	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Candidatus Stoquefichus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	433	167	83	42	53	380	203	484	292	164	133	90	913	1460	13	97	67	122	153	144	22	16	0	11	13	0	14	15	12	0	30	42	47	0	31	55	104	520	574	80	180	353	79	981	33	24	35	35	127	21	29	12	0	21	277	155	223	23	39	42	753	1157	0	321	48	105	80	20	50	51	105	167	470	586	592	394	781	756	39	22	25	38	761	593	9	51	22	59	101	199	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelotrichaceae UCG-003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__	184	98	25	84	134	147	120	201	139	111	188	20	61	103	12	44	37	39	154	95	109	74	3	0	50	58	36	108	56	28	19	70	79	0	68	85	28	106	166	18	119	129	37	146	41	80	85	99	212	44	41	92	104	149	78	47	71	0	112	79	163	235	0	158	62	93	79	29	78	51	312	252	256	277	177	72	274	194	35	53	44	7	303	172	31	42	26	75	101	148	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalibaculum	158	6431	112	292	267	648	6059	591	460	320	342	856	2409	6227	1228	3824	4093	681	406	472	2091	968	1498	48	92	58	561	224	196	24003	77	102	159	335	394	424	863	971	732	264	65	229	7775	2395	60	55	140	75	282	89	50	108	42	41	2871	509	1872	1133	838	575	3806	3321	0	2136	276	570	751	74	103	111	51	45	280	244	323	608	398	559	419	223	396	458	220	152	469	161	144	9911	1536	4830	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemanella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Solobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	4208	2289	993	1127	2854	9916	2668	5504	16854	8256	12431	907	222	216	1590	10020	11183	15161	5238	6863	14068	13339	15735	334	3264	2250	7659	5494	6557	4138	1477	3050	7035	2779	15485	20409	3371	28844	18898	3808	1205	2643	2740	16622	679	491	974	658	1093	299	315	521	188	383	5969	2113	5822	1018	29327	33512	980	1185	0	13033	5891	15863	2208	4952	3041	462	265	153	14659	13368	30304	12886	9042	15644	1843	872	1299	1861	9935	13911	2165	571	6902	16249	2135	20127	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__[Clostridium] innocuum group	0	0	0	0	0	10	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Izemoplasmatales;f__;g__	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Granulicatella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus	0	15	5814	25	88	334	285	0	64	32	10	2189	37	0	292	0	10	38	11	8	21	0	0	747	183	273	353	35	9	38	84	30	16	1568	153	21	11098	414	193	389	525	52	761	7	0	13	31	27	54	0	0	44	0	14	0	0	0	370	0	0	12	0	0	0	0	0	9	36	0	0	0	0	20	30	0	693	62	42	0	0	0	22	6	0	0	0	35	0	0	6	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	180	0	127	0	0	545	93	291	584	360	683	0	0	60	79	209	245	0	0	0	859	324	0	0	0	0	353	274	167	0	0	0	0	93	125	170	170	307	236	0	0	0	88	163	626	223	856	557	3553	123	424	3428	63	223	515	203	422	205	0	0	0	0	0	0	0	0	681	431	356	153	70	229	252	363	501	281	445	461	211	100	195	249	678	813	1488	250	547	1280	212	653	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__HT002	1660	1650	1450	1789	3568	4758	4306	2416	6260	3854	6456	362	153	266	294	839	926	1286	1416	1279	3468	1407	4442	111	291	318	1711	1051	777	1119	1061	1375	2682	2282	1697	2105	2495	2119	1377	2320	729	3548	2923	1096	2414	799	3746	1951	13693	559	1513	12779	268	995	1935	722	1447	2227	3849	2781	3998	4891	0	6304	3336	7670	2381	1731	1223	662	290	803	3466	3822	6053	2393	3686	3876	841	383	717	1089	2552	3101	5001	926	2134	5418	842	2375	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus	5237	13126	4782	7655	13722	15562	24087	8405	22232	15913	26284	1104	354	616	1031	3165	3092	943	779	773	6430	2816	6662	248	525	476	2347	1331	1147	325	4395	4131	8807	12367	7633	15701	11944	12162	8845	6662	2653	11828	20694	1608	5232	2739	12526	6508	23238	941	2897	20826	562	1794	9729	3602	7568	3653	7519	4244	4733	7525	0	8301	4114	12039	5590	5093	3499	1969	988	4074	7657	9440	14652	4864	9270	8933	993	461	616	2870	9291	13037	8359	3076	5099	11498	1591	8069	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Ligilactobacillus	1862	29302	2378	23421	34523	4235	23293	2276	4993	3621	4981	2508	9271	35457	5498	17743	19148	23396	20222	28802	13953	5332	20038	539	10303	17824	24068	7662	13991	16138	4789	5789	12902	14632	4372	8978	8725	10346	6408	9511	2708	28713	40144	58654	17371	19313	90593	68138	364608	7860	65638	42860	2409	11418	9466	2143	6556	6022	28178	27472	24829	38471	0	72128	32824	75441	8571	12448	9035	6749	4101	16940	2079	2257	2492	14455	12809	14891	44735	9675	33341	2554	11910	18277	66336	11537	20417	30834	5287	21535	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus	129	0	133	0	0	316	79	177	398	251	416	0	0	0	50	132	200	43	0	0	610	252	1886	0	0	0	318	222	182	0	0	0	0	0	79	100	81	220	155	0	0	0	95	96	427	134	595	370	2405	94	277	2173	0	189	345	122	291	0	0	0	0	0	0	0	0	0	426	357	240	138	47	170	200	234	299	195	362	316	129	67	125	176	520	508	812	159	388	1085	141	445	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Listeriaceae;g__Listeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	117	42	35	35	63	118	309	105	171	208	182	61	116	155	26	59	87	41	31	28	41	51	2600	8	119	166	58	42	55	72	210	299	345	294	295	159	218	428	163	1132	290	1138	53	302	55	70	227	111	317	21	49	106	15	24	48	0	40	571	58	66	70	100	0	152	71	88	66	74	42	70	34	41	4327	288	115	71	128	111	111	38	49	49	60	91	179	28	86	220	71	163	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Paenibacillales;f__Paenibacillaceae;g__Paenibacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__;g__	79	248	21	243	192	74	435	56	89	79	79	14	41	67	0	38	23	96	160	269	71	79	0	0	18	13	41	104	84	0	3	46	73	8	102	85	40	59	164	13	5	28	104	57	0	49	76	80	245	29	22	4	0	0	113	68	123	0	241	222	98	154	0	199	78	210	79	107	66	3	36	39	203	157	205	41	335	117	209	138	145	12	466	410	72	71	129	481	281	370	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Auricoccus-Abyssicoccus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Jeotgalicoccus	0	0	0	0	0	0	0	6	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus	3604	123	316	148	293	8301	500	2880	5912	2539	2744	61	33	53	23	16	62	11	9	17	71	22	0	20	22	15	107	11	0	0	3306	2229	4099	1619	8438	11396	2512	26084	12949	5276	1478	25485	676	46	11	0	41	18	81	11	0	102	0	17	17	13	26	137	0	12	9	45	0	17	5	19	18	0	24	13	0	0	759	845	997	1456	838	953	18	14	0	13	10	0	210	0	0	15	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermicanales;f__Thermicanaceae;g__Thermicanus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Thermoactinomycetales;f__Thermoactinomycetaceae;g__Kroppenstedtia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__;f__;g__	5	0	0	0	0	9	0	5	0	6	8	0	0	0	0	7	5	0	0	0	6	10	0	2	19	0	0	8	0	0	0	0	11	0	0	8	0	0	8	0	9	0	8	6	0	0	3	9	0	0	6	0	0	0	5	13	0	0	7	6	0	0	0	0	0	8	0	0	0	0	6	0	25	13	0	0	20	0	0	14	0	0	14	9	10	0	0	10	4	5	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__	45	39	0	28	48	61	28	78	78	47	54	6	35	78	6	36	46	14	11	13	156	35	275	0	0	8	10	0	21	7	2	10	25	4	8	6	35	43	37	0	0	7	67	208	21	0	0	30	31	6	0	35	9	22	54	31	57	106	13	17	59	41	0	29	0	18	15	38	55	0	0	0	29	22	46	13	64	54	46	45	18	0	103	84	24	14	54	87	92	152	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Catabacter	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae R-7 group	190	122	18	17	62	192	116	250	181	56	82	22	40	50	7	43	139	44	37	33	118	22	0	0	41	36	90	57	67	3	0	14	23	11	14	26	67	289	223	20	12	39	131	153	11	7	27	23	91	10	8	21	12	11	85	21	57	70	14	16	596	636	0	255	36	46	16	26	19	5	0	0	193	229	264	114	212	204	25	12	11	16	162	90	0	0	25	30	48	51	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia UCG-014;f__;g__	1567	1381	135	623	1193	1450	1915	1416	1166	432	577	65	219	304	55	826	1036	507	676	530	266	210	589	14	214	169	855	934	1266	15	23	227	416	96	625	656	302	926	1596	104	93	93	662	588	137	281	500	334	1177	265	395	234	133	137	687	494	875	195	1486	1213	1203	1417	0	1894	846	2383	514	202	361	18	83	104	1823	1572	2162	1458	2907	2559	348	224	216	172	1827	1969	131	418	182	1696	906	1629	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridia vadinBB60 group;f__;g__	4456	2639	359	1271	1705	601	4625	3284	1987	2260	2431	272	1520	1210	37	1734	984	328	2885	1274	1117	1906	1480	3	1071	533	359	2769	1496	548	158	1685	1660	225	2173	2125	393	2297	2099	189	1738	1241	420	434	637	1071	736	807	841	1182	854	733	3209	1509	2324	4246	5263	86	1326	1104	3068	7739	0	2135	2135	3116	542	1183	962	169	3684	1933	4410	3899	5069	271	11187	5117	304	926	643	53	2442	1361	236	1267	514	751	1211	851	
